"A"
"17.7090504802"
"19.8357507407"
"19.9198829344"
"19.1358958782"
"20.1876641697"
"19.3835451891"
"19.9542691252"
"19.4545171409"
"19.7494886915"
"17.9659943886"
"18.2702254036"
"17.6837866956"
"19.4153035709"
"19.8223858791"
"19.6323506917"
"19.7895820462"
"19.5587101871"
"18.3741450344"
"19.5316051514"
"19.7360697026"
"18.7450827804"
"18.5990066366"
"18.2281553596"
"19.4136013858"
"17.1448180176"
"19.8271502686"
"19.7429427483"
"19.5762530198"
"19.7097010201"
"18.9951158836"
"19.8847689356"
"19.8942754821"
"19.7440120504"
"19.6554534039"
"20.007487971"
"19.7059977902"
"19.4700021218"
"19.578613224"
"18.3998879242"
"19.375478158"
"19.1900344437"
"17.9255631423"
"19.6109738801"
"19.8763616242"
""
