"A"
"0.020373829875"
"0.00046772590522"
"0.000346796021967"
"0.00000172967351804"
"0.00665702302494"
"0.06489630973"
"0.0000193713905632"
"0.0000159015022425"
"0.000585188436664"
"0.000112835210703"
"0.0677639922425"
"0.0216251268867"
"0.000495421324785"
"0.000200681148109"
"0.0000104260628676"
"0.00459689142395"
"0.0000269550097784"
"0.015655878293"
"0.0122024673683"
"0.0032003011601"
"0.000576289834129"
"0.0000677066647879"
"0.00000000932982296678"
"0.00000794588458291E"
"0.0108471127711"
"0.00000110905947522"
"0.00954069282752"
"0.00316105517391"
"0.0618574827414"
"0.000657308578695"
"0.0000850596620144"
"0.000146530578224"
"0.03994180854"
"0.000944329863002"
"0.0000211706272832"
"0.000403337986029"
"0.0000339279578294"
"0.0672055449316"
"0.0000249498731958"
"0.00128909969689"
"0.000114031621472"
"0.0024604078351"
