"A"
"141.824068915"
"126.392899462"
"92.6146599874"
"134.570174691"
"101.165628493"
"99.2101119976"
"129.761348178"
"119.77679255"
"81.3008111514"
"157.837155269"
"120.670277704"
"128.871745744"
"144.012392327"
"98.0943473024"
"105.613103809"
"86.5097765697"
"101.603638183"
"137.818424572"
"127.747533166"
"109.926667841"
"163.973034104"
"175.309457653"
"153.304664848"
"106.402032356"
"191.654030711"
"122.684015571"
"121.824519741"
"77.041775995"
"124.083039063"
"138.161779377"
"93.0814581203"
"110.234424977"
"118.602137842"
"127.089446451"
"80.6823159019"
"125.563775702"
"125.950349858"
"100.223296457"
"163.474968388"
"101.050942254"
"252.254993869"
"121.136377657"
"110.820236545"
"87.024080094"
"147.676885812"
"110.270267168"
"95.9067492302"
""
