"A"
"154.399354779"
"122.289448228"
"109.16860392"
"136.651115604"
"106.949691131"
"94.1453055537"
"133.632458433"
"116.477558848"
"91.7433070892"
"180.823984107"
"122.880141986"
"125.49359891"
"156.110061863"
"113.689232743"
"96.1240721962"
"131.965800462"
"152.709658002"
"132.538366472"
"119.51247582"
"166.146616486"
"170.960528966"
"153.95836488"
"116.624728616"
"164.310608871"
"129.123536368"
"133.48737997"
"89.3374726142"
"125.136068793"
"146.210984701"
"109.218394905"
"124.214576583"
"129.998680543"
"147.972350933"
"97.5186090786"
"130.3408641"
"124.638099758"
"108.112994363"
"179.607859719"
"91.7777106672"
"262.459617213"
"119.826194583"
"131.518943741"
"160.43909008"
"119.43447611"
"97.3912607025"
