"A"
"137.892281261"
"63.4001460278"
"54.439426722"
"74.1961049909"
"44.7808883431"
"74.5307890465"
"66.3406040386"
"73.2905503753"
"38.3850236636"
"145.601148702"
"98.9927310704"
"115.243242005"
"101.912788515"
"44.2268486363"
"61.5905216707"
"31.8438870802"
"66.638763988"
"118.717210268"
"76.505207695"
"66.2744620879"
"119.769265968"
"120.087903332"
"125.528238603"
"72.1911134472"
"145.332053433"
"62.1153049999"
"73.8461773306"
"48.6563635153"
"69.3748437803"
"97.3571650348"
"66.4995663665"
"75.0172030071"
"79.3631218296"
"62.7696588985"
"57.0218356708"
"61.7739957819"
"83.089843124"
"54.6850243077"
"111.662575099"
"160.402983076"
"84.1869701488"
"106.255932539"
"59.6783602532"
"54.5441834743"
